P_VSA_ppp_hal,P_VSA_v_3,P_VSA_LogP_8,P_VSA_charge_6,MLOGP2,C%,F04[C-Cl],LOGP99,ESOL,BLTA96,nArX,Cl-089,SM1_Dz(p),TPSA_efficiency,Eta_D_epsiD,logBCF
0,87.03043357,0,26.47561279,14.935911,30.90909091,0,5.02230005,-4.702833358,-5.094700635,0,0,-1.757857918,0.122045552,0,3.958085849
0,115.0351166,0,100.3324629,32.63321052,42.22222222,0,6.210000075,-5.704725117,-6.942548513,0,0,-2.49E-14,0,0,3.938519725
195.7432203,284.9255631,78.29728812,233.6482102,26.51255295,48.27586207,14,5.599499896,-6.095713815,-6.379034176,2,2,-0.212284808,0.054604837,0.029036281,3.908485019
0,111.2717516,0,93.46038831,24.17582468,47.05882353,0,4.478399992,-4.690347761,-6.146891771,0,0,-1.07E-14,0,0,3.832508913
234.8918644,249.5243537,78.29728812,234.8918644,13.38823371,40,4,4.757399857,-4.306097672,-4.888993538,0,2,0.768347413,0,0,3.821513528
0,132.0272577,0,100.3324629,26.09713771,42.55319149,0,5.65420001,-5.520338801,-6.338535769,0,0,-0.78845736,0.07162076,0.01984127,3.77633791
117.4459322,198.0488404,168.1928463,117.4459322,18.45648266,48,5,5.870499879,-5.482465759,-5.526100867,3,3,-1.530805876,0.17281974,0,3.447158031
117.4459322,221.4637737,119.4566095,117.4459322,10.32338426,31.03448276,3,4.718099895,-4.585322859,-4.443002375,3,2,-1.312001757,0.235253851,0,3.271027994
0,105.0543323,0,75.80997979,18.7624803,58.33333333,0,3.993000016,-4.27981644,-5.56156788,0,0,1.07E-14,0,0,3.256837966
0,20.27625391,0,10.13812696,19.63777748,35.71428571,0,3.366800025,-3.562486046,-5.661453202,0,0,-1.78E-15,0,0,3.206690981
0,103.6753806,0,92.15830189,24.99406143,44.44444444,0,5.08660005,-4.889264158,-6.229406108,0,0,2.31E-14,0,0,3.161368002
156.5945762,189.5494973,156.5945762,156.5945762,21.47637152,50,4,4.300199911,-4.686450003,-5.864260622,4,4,0.571431422,0,0,3.041195234
0,60.14520971,0,43.63593286,20.38952897,40,0,5.487600036,-5.216172256,-5.745476605,0,0,-0.78845736,0.078277356,0.022017544,3.018908444
39.14864406,156.397885,39.14864406,101.5761171,23.88604459,40.81632653,1,5.374499984,-5.981217854,-6.117335121,1,1,-1.336920277,0.142322307,0.019465201,2.937016107
0,94.76247473,0,88.39132483,11.46491437,50,0,2.972600028,-3.016946551,-4.615987946,0,0,4.44E-15,0,0,2.501059262
195.7432203,213.246253,195.7432203,195.7432203,15.27814381,46.15384615,5,4.659199893,-4.957437801,-5.138726622,5,5,-0.212284808,0.07596125,0.057661783,2.130333768
0,86.50674484,0,69.653966,54.44114584,32.25806452,0,9.684400097,-6.587332855,-8.608424347,0,0,-1.526056303,0.099232246,0.013814617,1.31029982
0,138.6920228,0,113.7149697,11.30306631,46.66666667,0,4.077200039,-5.033709195,-4.592003318,0,0,-2.003343128,0.292875312,0.037226548,-0.044595133
344.0826052,26.91011974,7.759516037,0,35.96838972,31.57894737,0,6.986299798,-7.078122577,-7.227365231,0,0,-3.964363052,0.060736326,0.029844882,4.4
78.29728812,231.0493619,119.4566095,106.7260305,19.51260274,42.42424242,2,5.043699886,-5.310012902,-5.647307182,2,2,-0.744932854,0.173842919,0,4.26
0,97.38832012,0,75.80997979,25.88981921,45,0,5.334000051,-5.055836787,-6.318203928,0,0,2.84E-14,0,0,4.26
0,116.9342093,0,72.55476373,19.32781062,40.81632653,0,4.937100001,-5.373619724,-5.626340594,0,0,-1.386294361,0.15747496,0.019277778,4
239.3618123,22.81532377,15.51903207,0,26.34636844,33.33333333,0,5.082399845,-5.87068834,-6.362871364,0,0,-3.563497621,0,0,3.93
0,35.3921307,0,22.719472,27.83379453,35.13513514,0,4.248900041,-4.336438532,-6.505774307,0,0,3.55E-14,0,0,3.89
0,120.6810515,0,37.90498989,10.43807564,43.47826087,0,4.102600023,-4.375803323,-4.460801083,0,0,-1.526056303,0.180498697,0.038247863,3.83
183.8163744,193.9545013,183.8163744,183.8163744,21.41230284,33.33333333,0,4.614400059,-5.831739751,-5.857342957,0,0,0.990284412,0,0,3.74
78.29728812,164.8758372,129.0442022,78.29728812,16.32130647,48,3,5.217099898,-4.925300573,-5.269963672,2,2,-1.571652968,0.193769799,0,3.73
0,93.3211061,0,0,13.01385187,29.62962963,0,4.81720005,-4.132999792,-4.837471673,0,0,-1.757857918,0.127091222,0,3.73
0,124.450103,50.74691408,81.37996799,21.70366901,39.21568627,0,6.834000006,-6.057236804,-5.888719675,0,0,-1.85629799,0.255344886,0.01980057,3.72
0,98.52945179,0,66.33373231,16.35718808,40,0,4.031200066,-3.249396293,-5.274402067,0,0,7.11E-15,0,0,3.61
0,24.0323947,0,24.0323947,14.52265091,33.33333333,0,2.976700023,-2.994618393,-5.040859603,0,0,-5.33E-15,0,0,3.54
314.1623787,25.08604682,7.759516037,0,30.99841806,31.42857143,0,6.350999817,-6.517959183,-6.797622298,0,0,-3.879518409,0.066120684,0.032380952,3.54
0,140.2710598,0,128.1798033,28.27999774,47.36842105,0,5.067700014,-4.942849373,-6.547894107,0,0,0,0,0,3.52
0,204.4380085,0,64.46108006,28.2391038,47.88732394,0,8.075519972,-8.004618252,-6.544047779,0,0,-1.757857918,0.098320043,0.011987179,3.45
0,15.20719044,0,0,19.63777748,38.46153846,0,2.832600027,-3.246255247,-5.661453202,0,0,-8.88E-16,0,0,3.37
0,115.0278924,0,84.63518405,24.17582468,47.05882353,0,4.455240034,-4.737705557,-6.146891771,0,0,2.84E-14,0,0,3.36
0,42.90441227,0,40.36988053,20.43101352,31.03448276,0,3.468700036,-3.213011108,-5.750067867,0,0,1.78E-15,0,0,3.35
299.2022654,24.53140175,0,0,32.16602443,30.55555556,0,5.961499833,-6.097393916,-6.90150989,0,0,-3.807950549,0.038015597,0.033951118,3.3
0,79.57695684,0,73.85685015,14.85120888,40.74074074,0,3.374200016,-3.479604738,-5.083726622,0,0,-1.24E-14,0,0,3.23
0,107.7838627,0,47.38123737,13.44538347,50,0,3.787319958,-3.912340013,-4.896794713,0,0,-0.78845736,0.05009498,0,3.21
0,106.2026881,0,94.11143152,19.46012673,50,0,3.915999971,-4.198396071,-5.641363364,0,0,7.11E-15,0,0,3.2
0,128.2939453,0,81.37996799,23.40740938,40,0,5.501300007,-5.809325827,-6.068120439,0,0,-1.386294361,0.144905274,0.017616334,3.15
0,191.8913023,0,94.76247473,33.53478758,54.16666667,0,7.480199948,-6.807096219,-7.020922861,0,0,-0.78845736,0.066744341,0.028571429,3.15
0,182.8208563,0,47.38123737,15.94656623,43.33333333,0,4.346900024,-5.352997998,-5.223315193,0,0,-1.648658626,0.086674046,0,3.11
0,82.98474761,0,37.90498989,8.42974356,42.85714286,0,3.294,-3.374259929,-4.133402067,0,0,-0.470003629,0.069425208,0.030769231,3.11
239.3618123,24.63939669,15.51903207,0,27.83069083,30.43478261,0,5.287499845,-5.502660973,-6.505480152,0,0,-3.563497621,0,0,3.06
269.2820389,26.46346961,15.51903207,0,33.27098137,30.76923077,0,5.922799826,-6.077369968,-6.998100326,0,0,-3.678126852,0,0,3.05
254.3219256,23.06255824,7.759516037,0,26.06581903,30.3030303,0,5.37819986,-5.469543117,-6.335469521,0,0,-3.654011056,0.043585048,0.038065916,3.04
239.3618123,20.76180672,11.6414421,0,16.94039709,32,0,5.013999842,-5.438917539,-5.345871364,0,0,-3.596939588,0.022183234,0,2.99
44.88033981,65.09870928,109.2533442,17.65040852,17.69839671,33.33333333,0,5.194599971,-4.67543428,-5.436946246,0,0,-2.641105231,0.282953597,0,2.98
0,85.36515133,0,41.67196695,10.94525431,36.84210526,0,4.044399992,-3.464721239,-4.538361273,0,0,-1.223775432,0.083018529,0,2.97
0,115.0278924,0,87.820759,24.17582468,47.05882353,0,4.455240034,-4.737705557,-6.146891771,0,0,0,0,0,2.97
0,41.68280322,0,29.01014452,16.94039709,35.55555556,0,3.85580007,-4.105697925,-5.345871364,0,0,-0.78845736,0.085560819,0.024727669,2.96
0,56.18806637,0,46.84318035,7.001935434,30,0,2.800000198,-2.861642656,-3.876117048,0,0,-2.174751721,0.290905436,0.091020052,2.95
78.29728812,125.7380228,78.29728812,87.7735356,14.40107845,46.66666667,2,3.301819965,-3.763092168,-5.024875287,2,2,0.325988907,0,0,2.93
0,65.7687755,0,29.66118774,16.86449753,38.63636364,0,4.374200061,-4.244376687,-5.336640663,0,0,-0.78845736,0.069269164,0,2.89
0,71.60348355,0,39.23958513,5.997668443,30.64516129,0,6.173900068,-3.590910601,-3.67901377,0,0,-0.470003629,0,0,2.87
78.29728812,99.2036052,0,10.13812696,15.29946615,30.76923077,2,3.804599971,-3.357832967,-5.141453202,0,0,0.325988907,0,0,2.84
0,77.79561824,0,50.58848486,33.86630796,36.73469388,0,5.855600029,-4.986757588,-7.049476605,0,0,-0.78845736,0.077072539,0.022017544,2.81
0,46.66055305,0,44.12602131,17.66402884,30.76923077,0,3.078600034,-3.001839529,-5.432859603,0,0,-1.07E-14,0,0,2.76
78.29728812,125.7380228,78.29728812,87.7735356,14.40107845,46.66666667,2,3.301819965,-3.763092168,-5.024875287,2,2,0.325988907,0,0,2.75
0,85.38953305,0,28.42874242,7.217817077,46.42857143,0,2.434519961,-3.616227566,-3.916599538,0,0,-1.386294361,0.226128646,0.028649237,2.69
0,189.6446633,0,28.42874242,37.41750995,42.85714286,0,7.182020001,-7.050759738,-7.346985365,0,0,-1.664834776,0.132941922,0,2.67
0,123.814664,0,37.90498989,14.42732316,41.46341463,0,3.409400009,-4.047444971,-5.028331628,0,0,-0.78845736,0.025470697,0,2.65
0,92.82018137,0,71.90372052,19.59548506,37.20930233,0,4.767400049,-4.544473539,-5.656678785,0,0,-0.78845736,0.086298097,0.024727669,2.65
39.14864406,114.1289117,39.14864406,96.0061289,15.56660684,55.55555556,3,3.493199982,-3.889527857,-5.175453945,1,1,0.176219645,0,0,2.65
0,119.0041745,0,73.85685015,15.04327027,50,0,3.759500057,-4.512814897,-5.108565491,0,0,-1.223775432,0.12915185,0,2.56
89.76067963,59.79517187,15.51903207,28.42874242,19.26969982,44.44444444,0,3.724199951,-4.240909623,-5.619726622,0,0,-2.628819386,0,0,2.55
0,105.4218986,0,75.80997979,12.83479262,53.84615385,0,3.35299997,-4.014891429,-4.81256788,0,0,-0.470003629,0.081703405,0.026666667,2.54
0,206.6852695,0,178.0955724,45.23153853,49.18032787,0,7.847600028,-7.471045816,-7.955439653,0,0,-0.78845736,0.049754058,0.013272849,2.51
0,129.3989392,0,34.15968538,14.26321258,38.7755102,0,6.270800039,-5.789276659,-5.00666686,0,0,-0.346281115,0.20100401,0,2.5
0,79.62702961,0,41.68280322,16.20127271,28.30188679,0,5.714900017,-3.81533535,-5.25508046,0,0,-1.664834776,0.176916842,0,2.48
0,45.50858511,0,37.90498989,8.782973583,42.85714286,0,2.528700039,-2.60938824,-4.193608203,0,0,-1.78E-15,0,0,2.45
0,72.63524111,0,45.42810773,11.46342015,38.70967742,0,3.30654005,-3.66095835,-4.615767292,0,0,-0.78845736,0.11346046,0.032783883,2.42
0,118.6447509,0,88.25204262,27.00167423,35.48387097,0,6.525400072,-5.851552812,-6.426313523,0,0,-1.223775432,0.120920502,0.035683761,2.42
0,81.82709312,0,9.476247473,2.368191967,47.36842105,0,1.929620013,-2.351197818,-2.768893098,0,0,-1.526056303,0.337945685,0,2.32
124.2513817,153.2601942,124.2513817,78.29728812,12.02123693,46.15384615,2,3.461499959,-4.182378354,-4.697165546,3,2,-0.330454164,0.083633056,0.056406926,2.31
195.7432203,259.8515332,195.7432203,224.8446785,57.46837747,37.5,7,8.779899918,-7.665788141,-8.81079003,5,5,-0.890562583,0.058618999,0,2.3
0,93.00280867,0,67.01728434,51.08076148,35.82089552,0,7.978400059,-6.400846132,-8.377080626,0,0,-0.78845736,0.058356891,0.016564103,2.28
0,109.3077857,0,83.98414084,15.35464663,46.875,0,3.718100004,-4.108933197,-5.148500558,0,0,-0.78845736,0.095285196,0.026348039,2.27
39.14864406,137.3921116,39.14864406,56.17921784,7.882462178,45.45454545,1,2.326099964,-3.014708367,-4.037572292,1,1,-1.165429462,0.093877136,0,2.27
0,79.20707876,0,48.06478939,9.723765,30.98591549,0,7.344200075,-4.276379709,-4.348295207,0,0,-0.470003629,0,0,2.26
0,105.7960324,0,39.78847842,11.55305996,39.58333333,0,4.002000086,-3.883802887,-4.628979252,0,0,-1.526056303,0.143395603,0,2.23
45.9540936,115.3429304,45.9540936,109.102251,12.88666635,50,0,3.052200012,-3.502507277,-4.819800321,0,0,0.352767319,0,0,2.2
0,126.1032329,0,37.90498989,8.875586824,51.72413793,0,3.212000005,-3.647766475,-4.209192311,0,0,-1.526056303,0.235185999,0,2.18
45.9540936,115.3429304,45.9540936,93.33533096,11.03435738,50,0,3.052200012,-3.36789441,-4.551800321,0,0,0.352767319,0,0,2.16
0,70.10070937,0,54.90435521,9.639327399,39.28571429,0,2.998120032,-3.342826793,-4.334726622,0,0,-0.78845736,0.12315091,0.035683761,2.06
117.4459322,204.0708017,117.4459322,117.4459322,15.90037178,46.42857143,3,5.290799893,-5.183071813,-5.217527026,3,3,-1.037410417,0.130327323,0.056259697,1.97
0,70.10070937,0,45.42810773,9.639327399,39.28571429,0,2.998120032,-3.342826793,-4.334726622,0,0,-0.78845736,0.12315091,0.035683761,1.97
0,67.56617763,0,54.90435521,7.914435329,40,0,2.689700015,-3.024989803,-4.043260622,0,0,-0.78845736,0.134651225,0.039141414,1.93
0,330.0307657,0,126.5439597,127.6074237,32.33830846,0,20.32240009,-12.67306463,-12.52634559,0,0,-2.200286551,0.177598802,0,1.92
0,92.16951737,0,9.476247473,7.986253664,40,0,3.692699999,-3.556350752,-4.055996048,0,0,-1.029619417,0.097819085,0.027818627,1.89
39.14864406,95.09955144,0,47.38123737,10.62026814,44.44444444,2,2.467899978,-3.016750078,-4.488875287,0,0,0.176219645,0,0,1.87
78.29728812,123.2034911,78.29728812,78.29728812,12.09416793,50,2,2.993399948,-3.453959226,-4.707667024,2,2,0.325988907,0,0,1.86
0,141.2536773,0,82.22447478,68.63793125,35.41666667,0,10.62220009,-7.745245299,-9.51480122,0,0,-1.757857918,0.099073307,0,1.83
0,113.5764459,0,0,7.561367609,43.75,0,3.447399944,-3.510936093,-3.979794103,0,0,-1.386294361,0.132969908,0.028540305,1.82
78.29728812,116.4839912,129.0442022,78.29728812,9.672708093,42.85714286,2,3.424799941,-3.535137511,-4.340097763,2,2,-1.284981199,0.238645833,0,1.81
0,104.5233393,0,18.95249495,8.703492341,46.66666667,0,2.413000047,-3.141821185,-4.180168189,0,0,-1.757857918,0.215344305,0,1.8
0,35.3921307,0,17.65040852,8.914351027,31.91489362,0,2.903499961,-3.28006792,-4.215691047,0,0,-0.78845736,0.218224515,0.085154062,1.78
0,224.1290665,0,167.9682817,48.90819818,48.38709677,0,8.081999987,-7.58219734,-8.223439653,0,0,-0.470003629,0.029658301,0.012903226,1.76
78.29728812,116.4839912,129.0442022,78.29728812,9.672708093,42.85714286,2,3.424799941,-3.535137511,-4.340097763,2,2,-1.284981199,0.238645833,0,1.76
151.7486403,95.29539203,3.387204841,0,8.745831704,25,0,2.961799979,-3.675565547,-4.187335237,0,0,-2.166261234,0,0,1.72
0,98.40331759,0,47.38123737,9.014185769,46.66666667,0,3.25689999,-3.420403456,-4.232363364,0,0,-0.470003629,0.065331982,0,1.7
39.14864406,85.84551978,89.89555814,48.62489154,8.077519692,41.17647059,1,3.079819977,-3.229651213,-4.072097763,1,1,-1.336920277,0.267031878,0,1.69
78.29728812,172.5486944,0,75.80997979,24.17582468,50,4,4.831199929,-5.05804868,-6.146891771,0,0,0.325988907,0,0,1.68
0,88.37505019,0,73.13616583,21.60213621,29.50819672,0,5.34680007,-4.60141569,-5.877809829,0,0,-1.687675916,0.205287625,0.022705314,1.66
0,16.13998611,0,0,4.667806599,0,0,-0.694599986,0.198387478,0.930510727,0,0,-2.438373936,0.776283145,0.262108262,1.63
0,93.55646992,0,28.42874242,7.174981173,46.15384615,0,3.684200011,-3.617839063,-3.908615533,0,0,-1.029619417,0.257223968,0.056470588,1.63
0,43.418485,0,0,0.797685563,37.5,0,0.8510001,-1.474599062,-2.123132444,0,0,-0.78845736,0.481139053,0.166666667,1.62
0,119.5031642,0,55.55539842,6.888706178,40.42553191,0,2.754700035,-3.327843762,-3.854634485,0,0,-1.757857918,0.18620232,0.042666667,1.62
91.90818719,126.4471385,91.90818719,45.9540936,9.277356266,46.15384615,0,2.917200007,-3.910599285,-4.275875287,2,0,-0.303063174,0.080309647,0.05,1.6
0,40.66173745,0,0,0.797685563,40,0,0.974400043,-1.619880515,-2.123132444,0,0,-1.029619417,0.423767638,0.148863636,1.59
0,94.85378838,0,45.50858511,13.27801075,45,0,4.348000005,-4.638276714,-4.873900486,0,0,-1.223775432,0.15075639,0.043333333,1.59
0,29.0906219,0,18.95249495,4.272960819,37.5,0,2.116600022,-2.04514734,-3.297114128,0,0,1.78E-15,0,0,1.58
0,79.81328897,0,78.01390747,3.301349119,25,0,2.407599971,-1.946921755,-3.046961507,0,0,0.580090458,0.413804383,0,1.53
0,59.97064765,0,46.84318035,26.43955343,31.81818182,0,6.273100115,-4.671290026,-6.371940629,0,0,-1.223775432,0.094817658,0.018611111,1.53
138.1377412,82.57549713,4.278209007,0,6.781410393,25,0,2.64959991,-2.893939981,-3.834114128,0,0,-2.217702358,0,0,1.53
0,82.18112969,0,37.90498989,6.321157253,50,0,2.764799953,-3.275120366,-3.744191173,0,0,-1.223775432,0.217269896,0.063690476,1.53
0,70.10070937,0,63.72955947,11.46342015,38.70967742,0,3.639000036,-3.641476226,-4.615767292,0,0,-0.78845736,0.11346046,0.032783883,1.46
0,121.1756524,0,0,8.421116021,42.30769231,0,4.142480016,-4.374792578,-4.131915922,0,0,-1.757857918,0.122771383,0,1.43
132.4060455,117.4459322,0,0,4.105652241,20,0,2.283599913,-2.638060911,-3.256240914,0,0,-0.941880503,0,0,1.41
0,158.2274416,0,117.2209838,19.46556997,50,0,4.485999927,-4.504295706,-5.641980278,0,0,0.580090458,0.231727423,0,1.41
0,9.046736445,0,0,1.367109569,27.27272727,0,-1.457799911,0.162077852,-0.060765392,0,0,-2.174751721,0.602322662,0.147115385,1.38
0,82.37031984,0,62.42747304,15.69231827,37.5,0,3.685400076,-4.072053298,-5.191353086,0,0,-1.526056303,0.229779926,0.052777778,1.36
179.5213593,17.23511006,0,0,13.97843332,29.16666667,0,3.42029991,-3.807289635,-4.968774307,0,0,-3.329157014,0.060913553,0.052709751,1.34
156.5945762,251.5176311,156.5945762,194.4995661,30.7896009,58.06451613,8,6.505499937,-6.929409262,-6.778837797,4,4,-0.966679617,0.08422781,0,1.32
229.770468,245.0459902,229.770468,0,21.10798285,46.15384615,0,5.204700038,-6.67289597,-5.824342483,5,0,0.649717623,0.041406554,0.037820513,1.3
0,61.27550511,0,46.07915094,7.914435329,40,0,2.905700013,-3.032791136,-4.043260622,0,0,-0.78845736,0.134651225,0.039141414,1.28
0,61.27550511,0,36.60290347,7.914435329,40,0,2.824020028,-3.120835833,-4.043260622,0,0,-0.78845736,0.134651225,0.039141414,1.28
0,74.21641566,0,26.47561279,6.209752591,37.93103448,0,2.698300011,-2.996557133,-3.721937517,0,0,-1.223775432,0.163421534,0.036996337,1.26
0,68.86826405,0,37.90498989,5.854028942,45,0,2.42530001,-2.70448133,-3.649510062,0,0,-0.78845736,0.15075639,0.043333333,1.26
0,158.2890034,0,90.87788801,36.20123394,32.74336283,0,9.01120013,-6.760434367,-7.246746126,0,0,-2.360854001,0.164105764,0,1.23
0,21.00416241,0,0,0.006533101,22.22222222,0,-0.493300006,-0.132539614,-1.149172402,0,0,-0.78845736,0.331821275,0.133333333,1.2
0,8.551645076,0,33.32601487,4.707432244,16.66666667,0,-0.404000074,-0.000197424,0.939661781,0,0,-1.757857918,0.955211025,0.263888889,1.2
0,26.47561279,0,0,0.639938413,25,0,0.743599974,-0.915666489,-2.029961507,0,0,-0.470003629,0.35565883,0.137142857,1.2
0,122.4907307,0,60.06473233,24.78276297,35.82089552,0,6.435699998,-5.905486691,-6.208228899,0,0,-2.153365568,0.270151588,0.033073593,1.15
123.1776279,86.05680416,7.759516037,78.29728812,5.850092444,25,0,2.352399923,-2.606828224,-3.648696435,0,0,-1.95207681,0,0,1.15
0,81.46044537,0,52.95122557,10.86690215,36.58536585,0,3.479500078,-3.746001432,-4.526498467,0,0,-1.223775432,0.171157832,0.051599587,1.15
39.14864406,69.8719882,140.6424722,39.14864406,4.06420157,33.33333333,1,2.785000011,-2.791432156,-3.245986501,1,1,-2.002466,0.540766615,0.094217687,1.08
0,103.8889015,0,88.61729722,84.83770687,33.01886792,0,13.07850009,-8.470678967,-10.44073867,0,0,-0.78845736,0.033665319,0,1.08
0,174.4200907,0,28.42874242,19.29678465,44.44444444,0,5.946999997,-6.086892552,-5.622810564,0,0,-1.757857918,0.094916403,0,0.96
0,53.68543967,0,18.95249495,1.903917267,50,0,0.570200056,-1.750907059,-2.609825086,0,0,-1.386294361,0.339336686,0.047979798,0.93
0,147.6909363,0,116.2123691,68.55196835,35,0,10.72450011,-8.271595841,-9.509611606,0,0,-1.526056303,0.08763207,0.011808367,0.92
0,122.4907307,0,50.58848486,24.78276297,35.82089552,0,6.435699998,-5.905486691,-6.208228899,0,0,-2.153365568,0.270151588,0.033073593,0.92
0,61.49772092,0,36.60290347,6.299473958,39.13043478,0,2.392200068,-2.658478232,-3.739875287,0,0,-0.470003629,0.192412926,0.073333333,0.92
0,40.36988053,0,35.30081705,6.71363269,30,0,2.441100053,-2.283672379,-3.821067867,0,0,-0.78845736,0.140203756,0.043333333,0.91
0,34.079208,0,17.65040852,6.262272027,34.48275862,0,2.193500049,-2.507070652,-3.732453202,0,0,-0.78845736,0.131125227,0.039141414,0.9
0,84.71566143,0,37.90498989,7.76182725,48.14814815,0,2.688599996,-3.387972497,-4.016005608,0,0,-1.223775432,0.202047441,0.059084967,0.89
0,78.86562829,0,0,4.524735886,41.17647059,0,2.114099972,-2.521278662,-3.357142658,0,0,-0.59161267,0.324704037,0.051481481,0.86
85.10273766,92.89089395,45.9540936,45.9540936,5.850092444,27.27272727,0,2.010199994,-2.420552641,-3.648696435,0,0,0.479768299,0,0,0.85
0,250.1196122,0,56.85748484,16.68407374,42.04545455,0,6.498890007,-7.053943043,-5.31461427,0,0,-2.469852232,0.259650386,0.031481481,0.78
0,20.18009222,0,0,0.493774356,23.07692308,0,0.101599976,-0.286597857,-0.527309203,0,0,-1.386294361,0.587139491,0.180555556,0.78
0,125.5957967,0,47.38123737,1.179322291,40.81632653,0,1.992000031,-3.929160976,-2.315966064,0,0,-2.566540399,0.426518373,0.068180708,0.75
0,34.10564851,0,22.719472,4.054843095,28.57142857,0,1.88090007,-1.758996311,-3.243664097,0,0,-1.029619417,0.135398639,0.038247863,0.7
0,110.1140971,0,94.76247473,3.221184535,48.38709677,0,1.769600078,-2.923697509,-3.024765872,0,0,-1.526056303,0.230686908,0.049791145,0.7
0,24.94226917,0,11.359736,5.237983348,33.33333333,0,2.677500047,-2.483819305,-3.518664097,0,0,-1.223775432,0.219050975,0.040598291,0.64
0,55.2070484,0,22.1380699,4.807788676,40,0,1.885640077,-2.458223443,-3.422667024,0,0,-0.470003629,0.214686469,0.080808081,0.63
0,61.14575881,0,28.42874242,3.856563485,50,0,1.940399989,-2.58459177,-3.193813506,0,0,-1.029619417,0.228146311,0.042171717,0.62
0,45.47655057,45.19202911,0,2.124508151,10,0,-1.306700066,0.185381171,0.227569261,0,0,-0.878339612,1.054848618,0.346666667,0.62
39.14864406,76.59148812,140.6424722,39.14864406,6.285660961,37.5,1,3.202799954,-3.097050941,-3.737122047,1,1,-1.917995566,0.452409163,0,0.62
0,69.22348926,0,44.19566242,2.060116945,40,0,1.576300013,-2.160732423,-2.665310749,0,0,-1.436726034,0.34060685,0.047222222,0.61
39.14864406,138.6383924,39.14864406,77.05363396,8.975862114,43.90243902,1,4.867520008,-5.273933611,-4.225974318,1,1,-2.176364057,0.34454081,0.060664911,0.6
0,76.30846327,45.19202911,11.359736,0.689852167,33.33333333,0,0.674700081,-1.543274398,-2.060573397,0,0,-1.100909648,0.474215905,0.087179487,0.6
0,74.74511852,0,15.76692,0.020144134,27.77777778,0,1.373900041,-1.57606509,-1.371930032,0,0,-1.844841995,0.217359797,0,0.54
0,36.18491235,0,26.47561279,2.629794443,29.41176471,0,1.488799945,-1.868261215,-2.851664097,0,0,-0.78845736,0.305506634,0.116666667,0.53
156.5945762,254.7901391,0,0,13.96937108,25.3968254,0,5.827999897,-4.829292895,-4.967562185,0,0,-2.302465086,0.206860998,0,0.53
0,70.73937986,0,39.78847842,3.001274499,34.48275862,0,1.765000026,-2.332714738,-2.962418685,0,0,-1.282848678,0.25570712,0.037142857,0.52
0,13.15370577,0,0,0.692707213,30.76923077,0,0.836099997,-1.345443298,-2.062290342,0,0,-1.386294361,0.402696515,0.123376623,0.51
0,49.05811431,0,9.476247473,0.715583267,42.85714286,0,1.390019991,-1.731444228,-2.075921549,0,0,-0.470003629,0.138393816,0,0.48
119.6809062,13.58696421,0,0,6.71363269,27.77777778,0,2.149699949,-2.620287821,-3.821067867,0,0,-2.962340937,0.087164462,0.07276644,0.48
0,42.19326387,0,18.95249495,1.112997703,42.85714286,0,0.475999981,-1.83149227,-2.284987063,0,0,-1.029619417,0.34891724,0.053333333,0.48
0,117.0718764,50.74691408,56.85748484,14.50197235,47.22222222,0,3.838520005,-4.42091487,-5.038145526,0,0,-1.85629799,0.283994403,0.023007246,0.46
0,61.5499406,0,9.476247473,3.178877901,39.13043478,0,1.450800024,-2.156178844,-3.012940801,0,0,-1.386294361,0.245384662,0.043162393,0.46
0,11.359736,0,8.825204262,0.016758631,26.08695652,0,-0.640299924,-0.138235397,-1.100544867,0,0,-1.526056303,0.452235469,0.163888889,0.41
0,68.12747424,0,50.50800748,14.93283074,29.09090909,0,5.621200047,-3.971619497,-5.094302103,0,0,-1.407272768,0.183829287,0.024047619,0.4
0,218.3087112,0,37.90498989,2.019223092,40.69767442,0,8.07143998,-8.043161232,-2.650993699,0,0,-2.924644352,0.39307456,0.059213362,0.4
0,61.61481375,0,30.31223095,8.67639613,40.74074074,0,2.727400042,-2.975364585,-4.175572292,0,0,-1.223775432,0.209256662,0.036996337,0.38
0,393.2528968,0,287.6148821,76.5834913,37.8238342,0,15.87920028,-13.91662319,-9.981199421,0,0,-2.734367509,0.158022092,0.022842036,0.36
0,55.3400578,0,22.1380699,2.303792991,36.36363636,0,1.550140026,-2.383210996,-2.747825086,0,0,-1.436726034,0.336912752,0.047222222,0.36
0,134.1758914,0,0,1.284632156,28.94736842,0,2.382900171,-1.425834838,-0.096583856,0,0,-2.809402695,0.227322031,0.037755102,0.34
0,72.49965051,0,28.42874242,2.316467731,32,0,0.904899988,-2.003219012,-2.751994655,0,0,-1.436726034,0.288531629,0.042857143,0.32
0,26.47561279,0,0,0.534613082,25,0,1.274500027,-1.187792622,-1.961172402,0,0,-1.223775432,0.326824939,0.093650794,0.26
0,83.47798886,0,56.85748484,5.612103886,47.61904762,0,2.288800016,-2.456572991,-3.598987946,0,0,-0.78845736,0.116757866,0,0.23
0,90.47090387,0,18.95249495,4.248733387,41.37931034,0,1.683800082,-2.81649157,-3.291245591,0,0,-1.436726034,0.380783635,0.105322129,0.23
0,18.40791032,0,0,0.031079778,26.66666667,0,-1.391099989,-0.28641279,-1.053705422,0,0,-1.526056303,0.775249723,0.236772487,0.2
