SMILES,P_VSA_ppp_hal,P_VSA_v_3,P_VSA_v_2,P_VSA_LogP_8,P_VSA_m_4,P_VSA_p_2,P_VSA_MR_7,P_VSA_charge_6,P_VSA_e_5,TPSA(Tot),P_VSA_LogP_4,P_VSA_ppp_D,P_VSA_charge_1,SdO,MLOGP2,X%,C%,CATS2D_03_LL,CATS2D_04_LL,SM14_EA(dm),O%,MaxdO,F03[C-Cl],N%,F04[C-Cl],gmax,nX,piPC10,nCb-,F05[C-Cl],CATS2D_00_AA,F06[C-Cl],MaxsCl,F01[C-N],Eig15_EA(ed),C-026,LOGP99,nO,SaasC,nHM,ESOL,BLTA96,SHED_DA,nArX,nDB,Cl-089,nN,SpDiam_B(s),SM02_EA(dm),H-050,O-058,ATS5m,ATS4m,SM1_Dz(p),SpMax8_Bh(m),Hy,F05[Cl-Cl],SpMax6_Bh(m),F07[Cl-Cl],SpMax5_Bh(m),ATS3m,SpMax4_Bh(m),F06[Cl-Cl],ATS0m,SpMax3_Bh(m),GATS8p,SM2_B(m),B05[C-O],B01[C-N],B04[C-N],B02[O-O],AVS_B(m),B05[C-Cl],B06[C-Cl],B07[C-Cl],GATS1p,B04[Cl-Cl],GATS1i,B03[Cl-Cl],B08[C-Cl],SpMAD_EA(dm),B05[Cl-Cl],B07[Cl-Cl],DLS_04,AVS_B(p),B08[Cl-Cl],B06[Cl-Cl],SpMaxA_B(s),TPSA_efficiency,SpMax1_Bh(v),DLS_01,LLS_02,SIC1,Mp,Eta_psi1,Mv,SpMaxA_EA(dm),SpPosA_B(p),Eta_D_psiA,Eta_alpha_A,SpPosA_B(v),Eta_D_epsiB,Eta_D_epsiD,X1A,ChiA_B(p),logBCF,F_count,CF2_count,CF3_count,has_SO3,has_COO,F_heavy_ratio
O=S(=O)(O)c1c(Cc2ccc3ccccc3c2S(=O)(=O)O)ccc2ccccc12,0.0,138.6920228,166.8180841,0.0,2.678045979,166.8180841,2.678045979,113.7149697,166.8180841,125.5,88.62590414,78.19217997,0.0,48.56010979,11.30306631,0.0,46.66666667,24,19,16.41190579,13.33333333,12.14002745,0,0.0,0,12.14002745,0,8.482731138,8,0,6,0,0.0,0,-1.295195323,2,4.077200039,6,-0.089949085,2,-5.033709195,-4.592003318,1.987666975,0,4,0,0,8.999744727,3.587533093,2,4,4.339223768,4.43166294,-2.003343128,2.818068625,0.262040727,0,3.264927957,0,3.474757632,4.309264184,3.919652839,0,3.85063068,3.973745005,0.963953722,4.970459196,1,0,0,1,3.913251193,0,0,0,1.203605836,0,0.964317968,0,0,0.408111645,0,0,0.4,3.661133952,0,0,0.267991747,0.292875312,4.149258314,1.0,1.0,0.538552438,0.735857778,0.557011796,0.708386667,0.091402911,1.3063164,0.156988204,0.488505747,1.331899252,0.114415954,0.037226548,0.426869787,0.256380939,-0.044595133,0.0,0.0,0.0,1.0,0.0,0.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,344.0826052,26.91011974,411.9108754,7.759516037,0.0,67.82827019,0.0,0.0,67.82827019,37.3,68.73814467,42.68334316,42.68334316,9.854712287,35.96838972,60.52631579,31.57894737,0,0,15.94294624,5.263157895,9.854712287,0,0.0,0,13.36560055,23,3.610917913,0,0,2,0,0.0,0,-3.0,0,6.986299798,2,0.0,0,-7.078122577,-7.227365231,1.0,0,1,0,0,9.499574099,4.289793466,1,1,5.034217502,5.141185466,-3.964363052,2.673076159,0.064306259,0,3.058882702,0,3.286372215,5.236990257,3.510116035,0,4.305675127,3.711939195,0.913427925,5.067513997,1,0,0,1,3.517265597,0,0,0,1.521657356,0,1.438598913,0,0,1.166331787,0,0,0.6,2.684216948,0,0,0.230791181,0.060736326,3.757409404,0.5,0.625,0.335220028,0.542323684,0.249483981,0.751765789,0.083888889,0.906265245,0.464516014,0.357786358,1.065605106,0.0,0.029844882,0.428982658,0.309415584,4.4,23.0,10.0,1.0,0.0,1.0,0.6216216216216216
CCOP(=S)(Oc1ccc(Cl)cc1Cl)c1ccccc1,78.29728812,231.0493619,13.84326051,119.4566095,129.2207416,13.84326051,88.06142019,106.7260305,13.84326051,60.36,6.921630254,0.0,13.84326051,0.0,19.51260274,6.060606061,42.42424242,5,2,0.0,6.060606061,0.0,4,0.0,2,6.129677833,2,5.961729948,4,1,2,3,6.129677833,0,-3.456924277,4,5.043699886,2,2.299723718,4,-5.310012902,-5.647307182,0.0,2,1,2,0,6.034899691,0.0,0,0,4.006564416,4.211257987,-0.744932854,2.567482752,-0.688782111,0,3.080595022,0,3.211253908,4.13444784,3.582249466,0,3.908952732,3.690526287,0.637064304,4.678428093,1,0,0,1,3.858855253,1,1,1,0.991002116,1,1.055224925,0,1,0.0,0,0,0.6,3.522835253,0,0,0.252433587,0.173842919,3.938443568,0.75,0.875,0.617879805,0.789257576,0.643939394,0.709387879,0.0,1.359624639,0.070060603,0.546428571,1.317060481,0.088658009,0.0,0.454698124,0.27328317,4.26,0.0,0.0,0.0,0.0,0.0,0.0
C1=CC(c2ccc(C3CC=CCC3)cc2)CCC1,0.0,97.38832012,0.0,0.0,0.0,0.0,37.90498989,75.80997979,0.0,0.0,0.0,0.0,0.0,0.0,25.88981921,0.0,45.0,25,20,0.008999102,0.0,0.0,0,0.0,0,2.390727356,0,6.082361594,2,0,0,0,0.0,0,-3.0,0,5.334000051,0,3.031426446,0,-5.055836787,-6.318203928,0.0,0,2,0,0,5.429631181,0.654822066,0,0,3.09946609,3.262093536,2.84217e-14,2.686266357,-0.981637513,0,2.806271273,0,2.858049941,3.439360211,2.99771952,0,2.952595196,3.556327886,1.063636364,4.234110375,0,0,0,0,3.478877397,0,0,0,1.031746032,0,1.031746032,0,0,0.068,0,0,0.6,3.478877397,0,0,0.249996066,0.0,3.9608575,0.75,0.75,0.507637354,0.659385,0.714285714,0.59487,0.034,1.28988579,0.0,0.5,1.28988579,0.036,0.0,0.44663265,0.28550607,4.26,0.0,0.0,0.0,0.0,0.0,0.0
CCC(C)c1cc(C(C)(C)C)cc(-n2nc3ccccc3n2)c1O,0.0,116.9342093,77.66340656,0.0,0.0,77.66340656,33.32601487,72.55476373,42.68334316,50.94,76.00935803,42.68334316,42.68334316,0.0,19.32781062,0.0,40.81632653,14,8,0.0,2.040816327,0.0,0,6.12244898,0,10.85825586,0,8.016616946,6,0,4,0,0.0,3,-2.624533563,2,4.937100001,1,3.055387377,0,-5.373619724,-5.626340594,1.889881575,0,0,0,3,7.384493323,0.0,1,0,3.840407393,3.874272807,-1.386294361,2.694439966,-0.383115959,0,2.845084296,0,3.161538576,3.911781748,3.40284429,0,3.297085858,3.525501693,0.903897024,4.578594429,1,1,1,0,3.571814055,0,0,0,1.085897219,0,1.095375636,0,0,0.0,0,0,0.8,3.467555721,0,0,0.263002233,0.15747496,4.011634879,0.75,0.875,0.550423492,0.649938776,0.614564831,0.603546939,0.0,1.283653397,0.099435166,0.480555556,1.300816664,0.040009224,0.019277778,0.434918474,0.271564943,4.0,0.0,0.0,0.0,0.0,0.0,0.0
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)C(F)(F)F,239.3618123,22.81532377,239.3618123,15.51903207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.34636844,66.66666667,33.33333333,0,0,16.16710906,0.0,0.0,0,0.0,0,13.473125,16,0.0,0,0,0,0,0.0,0,-3.0,0,5.082399845,0,0.0,0,-5.87068834,-6.362871364,0.0,0,0,0,0,9.691484999,3.841643459,0,0,4.782744526,4.977041392,-3.563497621,2.064541084,-0.329105978,0,2.421370226,0,2.871535756,4.841653581,3.17954269,0,3.892709372,3.501055181,0.0,4.642119938,0,0,0,0,3.542333333,0,0,0,1.4375,0,1.4375,0,0,1.006666667,0,0,0.4,2.6998,0,0,0.355469028,0.0,3.850426599,0.75,0.625,0.309336409,0.545466667,0.247524752,0.764466667,0.125833333,0.898303961,0.466475248,0.357142857,1.060909941,0.0,0.0,0.416666667,0.306783968,3.93,16.0,4.0,2.0,0.0,0.0,0.6666666666666666
CC(C)C1CCC2CCCCC2C1,0.0,35.3921307,0.0,0.0,0.0,0.0,0.0,22.719472,0.0,0.0,0.0,0.0,0.0,0.0,27.83379453,0.0,35.13513514,18,12,0.0,0.0,0.0,0,0.0,0,2.410535478,0,2.197224577,0,0,0,0,0.0,0,0.0,0,4.248900041,0,0.0,0,-4.336438532,-6.505774307,0.0,0,0,0,0,4.767207156,0.0,0,0,2.583028014,2.94605753,3.55271e-14,1.791010199,-0.971918771,0,2.544980745,0,2.682809739,3.211054162,3.004718337,0,2.65110923,3.178893653,0.592948718,3.757475233,0,0,0,0,3.194461538,0,0,0,1.348178138,0,1.348178138,0,0,0.0,0,0,0.4,3.194461538,0,0,0.293785617,0.0,3.896037705,0.75,0.75,0.275274979,0.598291892,0.714285714,0.522205405,0.0,1.235505913,0.0,0.5,1.235505913,0.0,0.0,0.447918353,0.301426544,3.89,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)Nc1ccc(NC(C)C)c2c1C(=O)c1ccccc1C2=O,0.0,120.6810515,86.31135543,0.0,0.0,86.31135543,36.02150137,37.90498989,50.28985406,58.2,96.5783101,36.02150137,36.02150137,26.14769652,10.43807564,0.0,43.47826087,9,14,1.07374e-05,4.347826087,13.07384826,0,4.347826087,0,13.07384826,0,7.602089255,6,0,2,0,0.0,4,-2.0,2,4.102600023,2,3.312430083,0,-4.375803323,-4.460801083,2.0,0,2,0,2,8.568536992,0.494696242,2,2,3.977356896,4.030438365,-1.526056303,2.505711684,0.213833276,0,3.134829211,0,3.147206469,3.954794095,3.391650685,0,3.311511887,3.497196026,1.056002826,4.586220075,1,1,1,0,3.572838839,0,0,0,1.019389616,0,1.148836428,0,0,0.061538462,0,0,0.8,3.454572172,0,0,0.309805167,0.180498697,4.034830937,1.0,1.0,0.557931293,0.663791304,0.599303136,0.624791304,0.015384615,1.276238888,0.114696868,0.477777778,1.298115507,0.053673163,0.038247863,0.438336716,0.27439189,3.83,0.0,0.0,0.0,0.0,0.0,0.0
BrC1CCC(Br)C(Br)CCC1Br,183.8163744,193.9545013,0.0,183.8163744,0.0,0.0,0.0,183.8163744,0.0,0.0,0.0,0.0,0.0,0.0,21.41230284,16.66666667,33.33333333,12,6,0.0,0.0,0.0,0,0.0,0,3.702731481,4,0.0,0,0,0,0,0.0,0,0.0,0,4.614400059,0,0.0,4,-5.831739751,-5.857342957,0.0,0,0,0,0,4.779386011,0.0,0,0,4.820130038,4.238531088,0.990284412,1.942827816,-0.645862433,0,3.119358452,0,3.431050385,5.072680785,6.837482726,0,5.226412393,6.839403228,0.0,5.355260393,0,0,0,0,4.959933333,0,0,0,0.547587233,0,1.118033825,0,0,0.0,0,0,0.5,3.32,0,0,0.3328596,0.0,3.779841667,0.75,0.75,0.390947854,0.812516667,1.076923077,0.6798,0.0,1.457433801,0.0,0.777777778,1.320769025,0.0,0.0,0.467421742,0.288308538,3.74,0.0,0.0,0.0,0.0,0.0,0.0
O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,78.29728812,164.8758372,67.41685311,129.0442022,78.29728812,67.41685311,83.96733926,78.29728812,61.74680197,55.05,0.0,0.0,10.99988789,20.98220483,16.32130647,8.0,48.0,5,4,13.46752544,12.0,10.49110241,4,4.0,3,10.49110241,2,6.561340024,5,2,4,3,5.943465468,1,-4.044152598,5,5.217099898,3,1.792775488,2,-4.925300573,-5.269963672,0.0,2,2,2,1,8.611616637,2.615876431,0,0,3.281387588,3.642273492,-1.571652968,2.327369703,-0.654425009,0,2.686650299,0,3.089045365,3.742545958,3.457300437,0,3.615221294,3.594432884,1.170762355,4.533907237,1,1,1,1,3.843624008,1,1,1,0.675681309,1,0.886888153,0,1,0.365521216,0,0,0.4,3.476912896,0,0,0.434161965,0.193769799,3.894666689,1.0,1.0,0.592554403,0.765224,0.529562982,0.75712,0.13749745,1.295434771,0.184437022,0.49047619,1.316726203,0.146223938,0.0,0.450450034,0.273801157,3.73,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,0.0,93.3211061,54.86246856,0.0,0.0,54.86246856,0.0,0.0,54.86246856,36.92,0.0,0.0,0.0,0.0,13.01385187,0.0,29.62962963,4,0,0.0,7.407407407,0.0,0,0.0,0,5.538350694,0,1.945910149,0,0,4,0,0.0,0,-3.65051958,0,4.81720005,4,0.0,0,-4.132999792,-4.837471673,0.0,0,0,0,0,5.640919146,0.0,0,0,3.670064976,3.365474673,-1.757857918,2.498885847,-0.787179555,0,2.498885847,0,2.724107951,3.598505628,3.387142535,0,3.192100664,3.52137572,1.011551291,4.194180385,1,0,0,0,3.08354,0,0,0,1.682027973,0,1.687471675,0,0,0.0,0,0,0.6,2.908,0,0,0.246112846,0.127091222,3.7060917,1.0,1.0,0.278574508,0.569662963,0.546875,0.515088889,0.0,1.164328005,0.167125002,0.466666667,1.195309037,0.0,0.0,0.453753702,0.302402747,3.73,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)(C)c1cc(N=Nc2ccccc2[N+](=O)[O-])c(O)c(C(C)(C)C)c1,0.0,124.450103,132.4263232,50.74691408,0.0,132.4263232,38.99606601,81.37996799,93.43025724,90.77,42.68334316,42.68334316,42.68334316,22.25138921,21.70366901,0.0,39.21568627,13,8,13.4675251,5.882352941,11.1256946,0,5.882352941,0,11.1256946,0,7.409363553,6,0,6,0,0.0,3,-2.211594746,4,6.834000006,3,2.153369473,0,-6.057236804,-5.888719675,3.789291416,0,3,0,3,8.90790336,2.501435952,1,0,3.874153254,3.975153228,-1.85629799,2.611385775,-0.331713699,0,3.006304071,0,3.369842905,3.992528866,3.454261915,0,3.420452719,3.543516384,0.509256029,4.668317799,1,1,1,1,3.529663816,0,0,0,1.097171998,0,1.105572278,0,0,0.19351493,0,0,1.0,3.36590997,0,0,0.300573718,0.255344886,3.963731619,0.75,0.875,0.545140532,0.64227451,0.562211982,0.607909804,0.096757465,1.255606316,0.151788011,0.469230769,1.286185475,0.051914099,0.01980057,0.441063731,0.272615665,3.72,0.0,0.0,0.0,0.0,0.0,0.0
C=CCC=CCC=CCC=CC,0.0,98.52945179,0.0,0.0,0.0,0.0,66.33373231,66.33373231,0.0,0.0,0.0,0.0,0.0,0.0,16.35718808,0.0,40.0,9,8,0.026757939,0.0,0.0,0,0.0,0,3.640593922,0,3.218875825,0,0,0,0,0.0,0,0.0,0,4.031200066,0,0.0,0,-3.249396293,-5.274402067,0.0,0,4,0,0,4.669282487,1.32824143,0,0,2.310833879,2.427282498,7.10543e-15,1.643911305,-0.96879365,0,2.268311168,0,2.612636414,2.532136566,3.021774733,0,2.574694837,3.30689704,0.888480392,3.784321327,0,0,0,0,3.151975692,0,0,0,1.25,0,1.25,0,0,0.370909091,0,0,0.9,3.151975692,0,0,0.357939278,0.0,3.710591275,1.0,0.875,0.4465944,0.62842,0.714285714,0.55804,0.061818182,1.304124235,0.0,0.5,1.304124235,0.033684211,0.0,0.537655778,0.312665705,3.61,0.0,0.0,0.0,0.0,0.0,0.0
CCC1CCCCC1,0.0,24.0323947,0.0,0.0,0.0,0.0,0.0,24.0323947,0.0,0.0,0.0,0.0,0.0,0.0,14.52265091,0.0,33.33333333,7,3,0.0,0.0,0.0,0,0.0,0,2.315462963,0,0.0,0,0,0,0,0.0,0,0.0,0,2.976700023,0,0.0,0,-2.994618393,-5.040859603,0.0,0,0,0,0,4.309102832,0.0,0,0,1.220707289,1.895842736,-5.33e-15,0.99058682,-0.94639463,0,1.596325998,0,1.863754593,2.403103385,2.679258552,0,2.209720067,2.866012271,0.0,3.235537839,0,0,0,0,3.03,0,0,0,1.4375,0,1.4375,0,0,0.0,0,0,0.5,3.03,0,0,0.453549057,0.0,3.769962724,1.0,0.875,0.277440701,0.587133333,0.714285714,0.508933333,0.0,1.199471674,0.0,0.5,1.199471674,0.0,0.0,0.491481457,0.322795462,3.54,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,314.1623787,25.08604682,381.9906489,7.759516037,0.0,67.82827019,0.0,0.0,67.82827019,37.3,68.73814467,42.68334316,42.68334316,9.830077581,30.99841806,60.0,31.42857143,0,0,15.9428699,5.714285714,9.830077581,0,0.0,0,13.2601318,21,3.33220451,0,0,2,0,0.0,0,-3.0,0,6.350999817,2,0.0,0,-6.517959183,-6.797622298,1.0,0,1,0,0,9.48930488,4.225244161,1,1,4.914421516,5.034217502,-3.879518409,2.579998258,0.074760528,0,2.957944583,0,3.197928939,5.140283726,3.443250248,0,4.221179696,3.669686758,0.892474123,4.983150757,1,0,0,1,3.510906679,0,0,0,1.523645444,0,1.433704072,0,0,1.180846798,0,0,0.6,2.678694914,0,0,0.251141176,0.066120684,3.749268881,0.5,0.625,0.352520668,0.542054286,0.249658003,0.750677143,0.091515152,0.906508567,0.464341998,0.357843137,1.066033855,0.0,0.032380952,0.430102293,0.310135472,3.54,21.0,9.0,1.0,0.0,1.0,0.6176470588235294
C=C(CC(C)(C)c1ccccc1)c1ccccc1,0.0,140.2710598,0.0,0.0,0.0,0.0,0.0,128.1798033,0.0,0.0,0.0,0.0,0.0,0.0,28.27999774,0.0,47.36842105,25,22,0.0,0.0,0.0,0,0.0,0,4.235631141,0,5.432902891,2,0,0,0,0.0,0,-4.622836798,0,5.067700014,0,2.600543745,0,-4.942849373,-6.547894107,0.0,0,1,0,0,5.554962568,0.0,0,0,3.22190478,3.330166819,0.0,2.498885847,-0.981637513,0,2.686650299,0,2.686650299,3.426416115,3.148630465,0,2.951856465,3.464670091,0.993518519,4.282564742,0,0,0,0,3.505016948,0,0,0,1.001424501,0,1.001424501,0,0,0.0,0,0,0.6,3.505016948,0,0,0.255265038,0.0,3.937264071,0.75,0.75,0.487322273,0.674052632,0.714285714,0.612315789,0.0,1.317439602,0.0,0.5,1.317439602,0.051012146,0.0,0.452323873,0.272451143,3.52,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc2c(cc1Nc1ccccc1)C1(OC(=O)c3ccccc31)c1ccc(N(C)C3CCCCC3)cc1O2,0.0,204.4380085,68.27976738,0.0,0.0,68.27976738,0.0,64.46108006,47.14470281,50.8,32.33625751,18.01075068,43.13484035,13.29620279,28.2391038,0.0,47.88732394,19,25,11.84869455,4.225352113,13.29620279,0,2.816901408,0,13.29620279,0,8.855538672,10,0,4,0,0.0,5,2.397189771,5,8.075519972,3,8.665195684,0,-8.004618252,-6.544047779,2.828427125,0,1,0,2,8.616580984,2.750445358,1,1,4.548542186,4.540548297,-1.757857918,3.027062665,-0.485189856,0,3.30068289,0,3.656165823,4.506383996,3.754585963,0,3.767506813,3.830244011,0.972425717,5.078124442,1,1,1,1,3.690712386,0,0,0,0.988362398,0,1.112182862,0,0,0.258224256,0,0,0.6,3.59542777,0,0,0.190585818,0.098320043,4.075278396,0.5,0.625,0.536320487,0.687266197,0.618421053,0.649143662,0.051716881,1.285603905,0.095578946,0.482051282,1.303666482,0.066538176,0.011987179,0.423148455,0.271543859,3.45,0.0,0.0,0.0,0.0,1.0,0.0
C1C2CC3CC1CC(C2)C3,0.0,15.20719044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.63777748,0.0,38.46153846,12,3,0.0,0.0,0.0,0,0.0,0,1.604166667,0,0.0,0,0,0,0,0.0,0,0.0,0,2.832600027,0,0.0,0,-3.246255247,-5.661453202,0.0,0,0,0,0,4.90677936,0.0,0,0,0.778841935,2.002767244,-8.88e-16,1.160551367,-0.960252568,0,2.161333988,0,2.161333988,2.902286464,3.039332932,0,2.408130438,3.039332932,0.0,3.555349947,0,0,0,0,3.4066,0,0,0,1.160714286,0,1.160714286,0,0,0.0,0,0,0.7,3.4066,0,0,0.387403968,0.0,3.962574954,0.75,0.75,0.28394772,0.618892308,0.714285714,0.546707692,0.0,1.268933748,0.0,0.5,1.268933748,0.0,0.0,0.40824829,0.288122924,3.37,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc(C(C)c2ccccc2)c1C,0.0,115.0278924,0.0,0.0,0.0,0.0,0.0,84.63518405,0.0,0.0,0.0,0.0,0.0,0.0,24.17582468,0.0,47.05882353,24,19,0.008999102,0.0,0.0,0,0.0,0,2.274907407,0,6.018745271,4,0,0,0,0.0,0,-4.788715209,0,4.455240034,0,5.612531652,0,-4.737705557,-6.146891771,0.0,0,0,0,0,5.585835218,0.654822066,0,0,3.061915458,3.217098282,2.84217e-14,2.339235938,-0.978602168,0,2.686650299,0,2.827132381,3.353261787,2.986269147,0,2.840674299,3.215699941,0.973958333,4.1629406,0,0,0,0,3.512492374,0,0,0,1.001785714,0,1.001785714,0,0,0.08,0,0,0.7,3.512492374,0,0,0.285402642,0.0,3.966112671,0.75,0.75,0.47264086,0.672135294,0.714285714,0.610035294,0.04,1.324208059,0.0,0.5,1.324208059,0.049104859,0.0,0.452845724,0.272872673,3.36,0.0,0.0,0.0,0.0,0.0,0.0
CCCC(C)CC(C)C,0.0,42.90441227,0.0,0.0,0.0,0.0,0.0,40.36988053,0.0,0.0,0.0,0.0,0.0,0.0,20.43101352,0.0,31.03448276,7,7,0.0,0.0,0.0,0,0.0,0,2.350694444,0,0.0,0,0,0,0,0.0,0,0.0,0,3.468700036,0,0.0,0,-3.213011108,-5.750067867,0.0,0,0,0,0,4.309412878,0.0,0,0,1.973712547,2.368386809,1.77636e-15,1.217031081,-0.954242509,0,2.30245288,0,2.410445765,2.445890337,2.498885847,0,2.316631597,3.040806389,0.0,3.320712154,0,0,0,0,2.872888889,0,0,0,1.611111111,0,1.611111111,0,0,0.0,0,0,0.3,2.872888889,0,0,0.408834229,0.0,3.704721547,0.75,0.75,0.281712034,0.572896552,0.714285714,0.492,0.0,1.224303556,0.0,0.5,1.224303556,0.0,0.0,0.520487808,0.322591235,3.35,0.0,0.0,0.0,0.0,0.0,0.0
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,299.2022654,24.53140175,341.8856086,0.0,0.0,42.68334316,0.0,0.0,42.68334316,20.23,0.0,42.68334316,42.68334316,0.0,32.16602443,55.55555556,30.55555556,0,0,8.765423433,2.777777778,0.0,0,0.0,0,13.24620748,20,2.944438979,0,0,1,0,0.0,0,-3.0,0,5.961499833,1,0.0,0,-6.097393916,-6.90150989,0.0,0,0,0,0,9.428011153,3.841643459,1,0,4.829563535,4.959308444,-3.807950549,2.542178573,0.061949957,0,2.892591672,0,3.131976364,5.072558947,3.386561521,0,4.156654478,3.63054722,0.896309899,4.902680058,1,0,0,0,3.47194375,0,0,0,1.571707677,0,1.390489536,0,0,0.974193548,0,0,0.1,2.654640625,0,0,0.265030753,0.038015597,3.747578182,0.5,0.625,0.356734842,0.537258333,0.254059717,0.713955556,0.048709677,0.906012355,0.459940284,0.360863095,1.05681576,0.0,0.033951118,0.43561406,0.315812561,3.3,20.0,10.0,0.0,0.0,0.0,0.625
CCC(C)(C)c1ccccc1,0.0,79.57695684,0.0,0.0,0.0,0.0,0.0,73.85685015,0.0,0.0,0.0,0.0,0.0,0.0,14.85120888,0.0,40.74074074,14,9,0.0,0.0,0.0,0,0.0,0,2.280092593,0,0.0,1,0,0,0,0.0,0,0.0,0,3.374200016,0,1.43287037,0,-3.479604738,-5.083726622,0.0,0,0,0,0,5.412676291,0.0,0,0,2.181741008,2.630248665,-1.24e-14,1.03890414,-0.964984046,0,2.498885847,0,2.544980483,2.909663803,2.686650299,0,2.494292874,2.917347055,0.0,3.719895672,0,0,0,0,3.307721727,0,0,0,1.181818182,0,1.181818182,0,0,0.0,0,0,0.9,3.307721727,0,0,0.408327456,0.0,3.895241586,1.0,0.875,0.485691643,0.633007407,0.714285714,0.563496296,0.0,1.279188795,0.0,0.5,1.279188795,0.02962963,0.0,0.469621081,0.283346451,3.23,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc(Oc2ccccc2)c1,0.0,107.7838627,10.99988789,0.0,0.0,10.99988789,0.0,47.38123737,10.99988789,9.23,0.0,0.0,10.99988789,0.0,13.44538347,0.0,50.0,5,5,0.216809565,3.846153846,0.0,0,0.0,0,5.659166667,0,5.931955026,3,0,1,0,0.0,0,-5.668463299,2,3.787319958,1,2.96549178,0,-3.912340013,-4.896794713,0.0,0,0,0,0,5.535333617,0.907935927,0,0,2.62930471,2.779232888,-0.78845736,1.564388813,-0.904914257,0,2.56792888,0,2.686650299,3.044807585,2.850217028,0,2.763776922,3.024094602,1.011107926,4.063797919,0,0,0,0,3.57700557,0,0,0,0.981149905,0,0.998289194,0,0,0.114666667,0,0,0.5,3.514312713,0,0,0.342808182,0.05009498,3.877754091,1.0,1.0,0.477843143,0.693188462,0.646687697,0.649061538,0.057333333,1.310004777,0.0673123,0.488095238,1.322525526,0.077327935,0.0,0.45622244,0.278734262,3.21,0.0,0.0,0.0,0.0,0.0,0.0
CCc1ccc(-c2ccccc2)cc1,0.0,106.2026881,0.0,0.0,0.0,0.0,0.0,94.11143152,0.0,0.0,0.0,0.0,0.0,0.0,19.46012673,0.0,50.0,18,13,0.0,0.0,0.0,0,0.0,0,2.196759259,0,6.172548359,3,0,0,0,0.0,0,-6.058763236,0,3.915999971,0,3.974661281,0,-4.198396071,-5.641363364,0.0,0,0,0,0,5.491184849,0.0,0,0,2.595106232,2.834049941,7.10543e-15,1.710776214,-0.974523046,0,2.686650299,0,2.686650299,3.076942317,2.731320807,0,2.714629797,3.18238789,1.205357143,4.050395367,0,0,0,0,3.553276999,0,0,0,0.931034483,0,0.931034483,0,0,0.0,0,0,0.5,3.553276999,0,0,0.329148804,0.0,3.95774069,0.75,0.75,0.474998714,0.69035,0.714285714,0.6317,0.0,1.322105789,0.0,0.5,1.322105789,0.06,0.0,0.459878543,0.276270373,3.2,0.0,0.0,0.0,0.0,0.0,0.0
CCC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)CC)c1,0.0,128.2939453,77.66340656,0.0,0.0,77.66340656,33.32601487,81.37996799,42.68334316,50.94,76.00935803,42.68334316,42.68334316,0.0,23.40740938,0.0,40.0,19,11,0.0,1.818181818,0.0,0,5.454545455,0,11.09616827,0,8.090641695,6,0,4,0,0.0,3,-2.265301015,2,5.501300007,1,3.074649471,0,-5.809325827,-6.068120439,1.889881575,0,0,0,3,7.432616229,0.0,1,0,3.971517761,4.01496939,-1.386294361,2.76667685,-0.407755937,0,2.933570155,0,3.181211139,4.04164873,3.445329325,0,3.369432686,3.592199461,0.888053741,4.642442089,1,1,1,0,3.53913605,0,0,0,1.122963048,0,1.130609184,0,0,0.0,0,0,1.0,3.442897589,0,0,0.242774825,0.144905274,4.020083426,0.75,0.875,0.513682127,0.643087273,0.621487603,0.593225455,0.0,1.274196314,0.092512399,0.482051282,1.290250494,0.034592075,0.017616334,0.435422754,0.271725274,3.15,0.0,0.0,0.0,0.0,0.0,0.0
